10/22/24 18:45,Dana,31,,10/22/24 15:15,Roberts,3,,10/22/24 19:30,Foss,20,,10/22/24 16:00,JosephFamilySpa,8
10/22/24 19:00,Dana,38,,10/22/24 15:30,Roberts,6,,10/22/24 19:45,Foss,21,,Grand Total,,1636
10/22/24 19:15,Dana,25,,10/22/24 15:45,Roberts,5,,10/22/24 20:00,Foss,16,,,,
10/22/24 19:30,Dana,23,,10/22/24 16:00,Roberts,7,,10/22/24 20:15,Foss,8,,,,
10/22/24 19:45,Dana,23,,10/22/24 16:15,Roberts,6,,10/22/24 20:30,Foss,17,,,,
Grand Total,,1485,,10/22/24 16:30,Roberts,2,,10/22/24 20:45,Foss,36,,,,
,,,,10/22/24 17:00,Roberts,112,,10/22/24 21:00,Foss,0,,,,
,,,,10/22/24 17:15,Roberts,77,,10/22/24 21:15,Foss,0,,,,
,,,,10/22/24 17:30,Roberts,76,,Grand Total,,618,,,,
,,,,10/22/24 17:45,Roberts,64,,,,,,,,
,,,,10/22/24 18:00,Roberts,97,,,,,,,,
,,,,10/22/24 18:15,Roberts,91,,,,,,,,
,,,,10/22/24 18:30,Roberts,90,,,,,,,,
,,,,10/22/24 18:45,Roberts,83,,,,,,,,
,,,,10/22/24 19:00,Roberts,75,,,,,,,,
,,,,10/22/24 19:15,Roberts,77,,,,,,,,
,,,,10/22/24 19:30,Roberts,39,,,,,,,,
,,,,10/22/24 19:45,Roberts,27,,,,,,,,
,,,,10/22/24 20:00,Roberts,4,,,,,,,,
,,,,Grand Total,,1929,,,,,,,,
