10/18/24 17:45,Dana,45,,10/18/24 14:00,Roberts,15,,10/18/24 18:15,Foss,16,,10/18/24 14:45,JosephFamilySpa,36
10/18/24 18:00,Dana,60,,10/18/24 14:15,Roberts,6,,10/18/24 18:30,Foss,12,,10/18/24 15:00,JosephFamilySpa,24
10/18/24 18:15,Dana,36,,10/18/24 14:45,Roberts,4,,10/18/24 18:45,Foss,9,,10/18/24 15:15,JosephFamilySpa,40
10/18/24 18:30,Dana,37,,10/18/24 15:00,Roberts,5,,10/18/24 19:00,Foss,14,,10/18/24 15:30,JosephFamilySpa,40
10/18/24 18:45,Dana,29,,10/18/24 15:15,Roberts,6,,10/18/24 19:15,Foss,15,,10/18/24 15:45,JosephFamilySpa,33
10/18/24 19:00,Dana,30,,10/18/24 15:30,Roberts,3,,10/18/24 19:30,Foss,9,,10/18/24 16:00,JosephFamilySpa,2
10/18/24 19:15,Dana,32,,10/18/24 15:45,Roberts,9,,10/18/24 19:45,Foss,9,,Grand Total,,1316
10/18/24 19:30,Dana,32,,10/18/24 16:00,Roberts,6,,10/18/24 20:00,Foss,15,,,,
10/18/24 19:45,Dana,14,,10/18/24 16:15,Roberts,1,,10/18/24 20:15,Foss,13,,,,
Grand Total,,1214,,10/18/24 16:30,Roberts,3,,10/18/24 20:30,Foss,16,,,,
,,,,10/18/24 17:00,Roberts,70,,10/18/24 20:45,Foss,13,,,,
,,,,10/18/24 17:15,Roberts,45,,10/18/24 21:30,Foss,0,,,,
,,,,10/18/24 17:30,Roberts,38,,10/18/24 22:00,Foss,0,,,,
,,,,10/18/24 17:45,Roberts,57,,10/18/24 22:15,Foss,0,,,,
,,,,10/18/24 18:00,Roberts,64,,10/18/24 23:45,Foss,0,,,,
,,,,10/18/24 18:15,Roberts,63,,Grand Total,,427,,,,
,,,,10/18/24 18:30,Roberts,57,,,,,,,,
,,,,10/18/24 18:45,Roberts,46,,,,,,,,
,,,,10/18/24 19:00,Roberts,28,,,,,,,,
,,,,10/18/24 19:15,Roberts,20,,,,,,,,
,,,,10/18/24 19:30,Roberts,26,,,,,,,,
,,,,10/18/24 19:45,Roberts,22,,,,,,,,
,,,,10/18/24 20:00,Roberts,1,,,,,,,,
,,,,Grand Total,,1430,,,,,,,,
