10/25/24 17:30,Dana,48,,10/25/24 12:15,Roberts,37,,10/25/24 16:00,Foss,3,,10/25/24 13:00,JosephFamilySpa,49
10/25/24 7:45,Dana,13,,10/25/24 12:30,Roberts,23,,10/25/24 16:15,Foss,1,,10/25/24 13:15,JosephFamilySpa,33
10/25/24 12:00,Dana,47,,10/25/24 12:45,Roberts,71,,10/25/24 16:30,Foss,5,,10/25/24 13:30,JosephFamilySpa,44
10/25/24 18:45,Dana,32,,10/25/24 13:00,Roberts,63,,10/25/24 16:45,Foss,1,,10/25/24 13:45,JosephFamilySpa,58
10/25/24 7:00,Dana,11,,10/25/24 13:15,Roberts,32,,10/25/24 17:00,Foss,26,,10/25/24 14:00,JosephFamilySpa,49
10/25/24 10:00,Dana,4,,10/25/24 13:30,Roberts,17,,10/25/24 17:15,Foss,22,,10/25/24 14:15,JosephFamilySpa,41
10/25/24 8:45,Dana,35,,10/25/24 13:45,Roberts,26,,10/25/24 17:30,Foss,31,,10/25/24 14:30,JosephFamilySpa,21
10/25/24 11:30,Dana,21,,10/25/24 14:00,Roberts,7,,10/25/24 17:45,Foss,22,,10/25/24 14:45,JosephFamilySpa,27
10/25/24 8:15,Dana,38,,10/25/24 14:15,Roberts,10,,10/25/24 18:00,Foss,59,,10/25/24 15:00,JosephFamilySpa,26
10/25/24 11:15,Dana,28,,10/25/24 14:30,Roberts,7,,10/25/24 18:15,Foss,62,,10/25/24 15:15,JosephFamilySpa,27
10/25/24 8:30,Dana,56,,10/25/24 14:45,Roberts,2,,10/25/24 18:30,Foss,43,,10/25/24 15:30,JosephFamilySpa,31
10/25/24 14:00,Dana,1,,10/25/24 15:00,Roberts,7,,10/25/24 18:45,Foss,19,,10/25/24 15:45,JosephFamilySpa,52
10/25/24 12:45,Dana,52,,10/25/24 15:15,Roberts,3,,10/25/24 19:00,Foss,23,,10/25/24 16:00,JosephFamilySpa,5
10/25/24 9:15,Dana,29,,10/25/24 15:30,Roberts,6,,10/25/24 19:15,Foss,36,,10/25/24 19:15,JosephFamilySpa,7
10/25/24 9:30,Dana,34,,10/25/24 15:45,Roberts,6,,10/25/24 19:30,Foss,24,,Grand Total,,1341
10/25/24 9:45,Dana,57,,10/25/24 16:00,Roberts,2,,10/25/24 19:45,Foss,8,,,,
10/25/24 19:00,Dana,40,,10/25/24 16:15,Roberts,2,,10/25/24 20:00,Foss,12,,,,
10/25/24 19:15,Dana,25,,10/25/24 16:30,Roberts,5,,10/25/24 20:15,Foss,7,,,,
10/25/24 13:45,Dana,29,,10/25/24 16:45,Roberts,1,,10/25/24 20:30,Foss,22,,,,
Grand Total,,1286,,10/25/24 17:00,Roberts,30,,10/25/24 20:45,Foss,22,,,,
,,,,10/25/24 17:15,Roberts,21,,10/25/24 21:45,Foss,0,,,,
,,,,10/25/24 17:30,Roberts,20,,Grand Total,,590,,,,
,,,,10/25/24 17:45,Roberts,34,,,,,,,,
,,,,10/25/24 18:00,Roberts,74,,,,,,,,
,,,,10/25/24 18:15,Roberts,46,,,,,,,,
,,,,10/25/24 18:30,Roberts,41,,,,,,,,
,,,,10/25/24 18:45,Roberts,38,,,,,,,,
,,,,10/25/24 19:00,Roberts,37,,,,,,,,
,,,,10/25/24 19:15,Roberts,23,,,,,,,,
,,,,10/25/24 19:30,Roberts,21,,,,,,,,
,,,,10/25/24 19:45,Roberts,28,,,,,,,,
,,,,10/25/24 20:00,Roberts,1,,,,,,,,
,,,,Grand Total,,1396,,,,,,,,
